reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
AV3AUFSA1DXVZ,B00004TUBL,"Carolina ""Carolina""","[0, 0]","No more bottles all around the bathtub, on bath supports, etc. Great idea. Easy to refill, sturdy enough to hold the amount of liquid. I recommend it.  It is important that you glue it on a perfectly dry surface, and wait for 24 hrs before you fill the containers.",5.0,What a great idea!,1355443200,"12 14, 2012"
A16ZJA9BD2WU0Z,B00004TUBL,"C. Reilly ""C. Reilly""","[0, 0]","I put in my sons bathroom & he's as picky as me.  This doesn't leak out all over the tub like I thought it would.  I just knew when I hung it & went to clean his bathroom, there would be residue from whatever was coming out of this dripping on to the tub underneath it.  I am happy to say, there is NONE!  Easy to install & this thing isn't moving, installed with silicone which I love.  Easy to refill as well. A+ for this little mechanism!",5.0,Works great!,1296000000,"01 26, 2011"
A2RQOO8VYAEZZG,B00004TUBL,Cupcake,"[0, 0]","I've bought many of these over the years--not because they're so awesome, but because this is what I chose to begin with, and I break a bottle or so a year, and I've found it cheaper to buy the 4-chamber model with free prime shipping than order replacement bottles.Because the spout is at the bottom and the fill hole is at the top, you can't set these on a flat surface to refill, you have to hold them, which is awkward and makes them easy to drop. 75% of they time a bottle is dropped, unless it's completely empty, it will break. It's closer to 50% with empty bottles, still pretty crappy. If you're lucky, just the tip will break and you'll still be able to use it, though it will gt clogged and make a big mess on the wall. If the neck breaks, it's a goner.Aside from that (which is a big con--I would probably not choose the same design unless they changed the type of plastic in use or the design of the bottles), it's a nice dispenser and makes for a  clean shower without a bunch of cruddy-bottled half-filled bottles. I have the 3-bottle and 3-bottle with mirror versions.",3.0,Bottles break VERY easily,1403136000,"06 19, 2014"
A2LI8L6O4M0G1K,B00004TUBL,CuriousEggroll,"[0, 0]","Bought this because my shower was getting cluttered with different kind of soap, shampoo, face wash and etc. After receiving this and putting it up on my shower wall, no more bottles!Pros:Each bottle holds a lot of liquid.Each to use buttons.Clean design.Comes with waterproof adhesive and it's stick as hell.Durable - I've dropped the bottles over and over again when I was clumsily trying to shampoo inside and it still works.Cons:The adhesive stinks when you first place it on but that's a given and does not take away rating for this product.",5.0,Simple and awesome,1329091200,"02 13, 2012"
A26869WFGMMZHM,B00004TUBL,D. WONG,"[0, 0]","I bought 2 of these in October 2011 and they are still working perfectly.  When I have a need for another one, I naturally come back to the same brand, same style - the  Classic - and ship and sold by amazon.I like the fact that when I need to refill, I can take each container out individually, plus the fact that there is one cover on the outside making it easy to keep it clean.Some other dispensers have 2 or 3 chambers and the chambers are all in one piece. http://www.amazon.com/gp/product/B001CD3T2U/ref=wms_ohs_product?ie=UTF8&psc;=1You have to slide the whole thing out even if you only need to fill one chamber when others are still full.  In addition, the others not having a one-piece cover on the outside, water tends to get inside the chamber holding mechanism and mold can develop inside that you can't see without taking the chambers out.  I have a couple of those that came with a house I bought. This also reinforces my decision in going back to the 4-chamber Classic one.",5.0,3rd one is a charm,1399075200,"05 3, 2014"
A1B89QLQZICCYG,B00004TUBL,Gift Recipient,"[0, 0]",If you share your shower with a spouse and of course do not use the same products there isn't a cleaner looking way to unclutter the look.,5.0,perfect for us,1362614400,"03 7, 2013"
AVBSDBRCF7LK2,B00004TUBL,"Jeep Girl ""Crafter""","[0, 1]","I was using these in my shower, but got tired of the pumps not working, especially with conditioner.  It took so many pumps to get all the conditioner I needed.  Worked great for shampoo.  Anything thicker than shampoo, forget it.  I went back to sticking with the bottles the shampoo and conditioner came in.  Yes, it saved space in the shower, but I'm standing in the shower for 10 minutes trying to get all the conditioner out.",1.0,I won't buy again,1388880000,"01 5, 2014"
AW2CYR1UFNI1R,B00004TUBL,"JP ""byaaah!!!!!!""","[7, 9]","This is the second Better Living Classic Dispenser IV I've purchased in the last twelve months and these things suuuuuuck.  So why, you ask did I buy a second one???  Because one day recently as soon as I'd begun to lift the lid to check the level of soap in the bottles, one of them slipped out onto the shower floor and shattered into about 100 pieces.  I'd clearly seated it in properly the last time I took it out or else the lid wouldn't have closed in the first place.  Also, the unit was never bumped, jostled or anything else that would have caused the bottle to come loose.  So...manufacturing defect?  I think so.Anyway, I ended up contacting Better Living to ask about a replacement bottle and was hoping for a courteous, &#34;we'll send you one free of charge since it's our crappy product's fault.&#34;  Instead, I was directed to a link on their website where you can purchase replacement parts (this is likely where they make most of their money).  At over $5 for a cheap plastic bottle that I now know will shatter if dropped three feet, I was loath to buy one but basically had no choice.  I added it to my cart and during checkout found out that they don't ship to military APO addresses (which have California zip codes, BTW).  I contacted the company and told them about my dilemma and they basically told me to get lost.  Customer service really IS dead.So now here I am writing a glowing review of the entirely new dispenser I had to purchase just so that I could get a replacement bottle for my soap and have some spare ones for when the others inevitably break.  Do yourself a huge favor and avoid Better Living products altogether as there are many other &#34;better&#34; options out there.",1.0,Better Living is Worse Living,1382486400,"10 23, 2013"
A3CU4448KHG57X,B00004TUBL,Karyn Johnston,"[0, 0]",Works as said.  Bought to replace one we had used in our trailer.  This was about the same so had no trouble,4.0,Good,1357257600,"01 4, 2013"
A1NEIH01B5X6QL,B00004TUBL,K. Faasse,"[0, 0]",I have a disability which causes me to drop things often. I wanted to get rid of all the bottles and tubes in my tub as they were forever landing by my feet causing a risk for me to fall. This unit is superb. It was easy to install if you follow the clear instructions. Once up it takes 24 hours for the glue to cure and then you can fill the pumps. The bottles are quite large so you do not have to refill to often. Included in the package are labels so you can choose which pump goes for shampoo or shower gel or soap. I do not use conditioner so I used 3 pumps for shower gels and 1 for my shampoo. The products flow freely once you prime the pumps and so far there has not been a problem in pumping out generous amounts of gel and shampoo. It looks neat and clean in the tub and shower. It can be removed safely by sliding a knife down the back of the unit to disengage the silicone glue strips. It does not come with extra glue so if you were to move it you would have to purchase some silicone glue and about 4 contact strips which can easily be obtained in any store with hardware. I recommend this product highly.,5.0,NO MORE BOTTLES AND TUBES,1400716800,"05 22, 2014"
AN5T6MAD6FC5I,B00004TUBL,Legal&Sane,"[17, 20]","I bought this because I was sick of tripping over all the different shampoos and conditioners that I like to trade off and on with.  I like being able to switch back and forth, but hated having to pick which ones would be the ""lucky"" shower versions, and which would be put under the sink.  It always turned out I'd have way too many bottles in the shower and then I found this!What a perfect solution.  Not only does it store all of what I'm using, but if you're one of those parents who always find yourself saying to your children,  ""What are you doing.... DRINKING THE SHAMPOO???"".It dispenses the perfect amount, and though I paid twice this much somewhere else, I'd do it again in a heart beat.Its neat, its compact, and it works perfectly.  I'm frankly thinking of giving it as a gift for those up and coming events that I'm not sure what they need or want.Update:  I've had this for a few months now, and the savings in shampoo has more than paid for it.  It dispenses just the right amount, and results in big savings.",5.0,Just perfect,1158796800,"09 21, 2006"
A220H1HPW0BU20,B00004TUBL,"L. McMahon ""lpm""","[1, 1]","I have the smallest bathroom known to man.  It's so nice not to have shampoo, conditioner, and body wash bottles sitting around the tub.  This dispenser was super easy to assemble, and the chambers never clog up.  I've had to refill a couple of the containers, and pulling out the chambers is very easy.  I love this thing; it looks nice, too.  Plus the chambers are a good size, so I don't have to be constantly refilling them.",5.0,Love This,1398470400,"04 26, 2014"
A1REYI6T6VJHKK,B00004TUBL,Marc &amp; Nicky,"[0, 0]","I love this thing. It's not very fancy looking but it works very well. It reduces clutter in the shower, minimizes wasting your products, it's super easy to install and easy to refill. I'm buying one for the guest bathroom as well",5.0,TAKE MY MONEY!,1369526400,"05 26, 2013"
A265CA7CZPYQ65,B00004TUBL,michelle,"[0, 0]",I love it . It really makes shower area organized and neat. For those of us who like to try new products specially shampoo and face wash and get disappointed after trying and don't know what to do use it as a body wash. Yes you heard me I have pour all my left over shampoos and face washes in one of the dispenser and used it up all. Very functional and easy to put to gather.,5.0,Great buy. Functional.,1383696000,"11 6, 2013"
